truck_id,day_no,region_id,wet_waste,dry_waste,distance_to_region_1,distance_to_region_2,distance_to_region_3,distance_to_region_4,distance_to_region_5,distance_to_region_6,distance_to_region_7,distance_to_region_8,distance_to_region_9,distance_to_region_10,distance_to_region_11,distance_to_region_12,distance_to_region_13,distance_to_region_14,distance_to_region_15,distance_to_region_16,distance_to_region_17,distance_to_region_18,distance_to_region_19,distance_to_region_20,distance_to_region_21,distance_to_region_22,distance_to_region_23,distance_to_region_24,distance_to_region_25,distance_to_region_26,distance_to_region_27,distance_to_region_28,distance_to_region_29,distance_to_region_30,distance_to_region_31,distance_to_region_32,distance_to_region_33,distance_to_region_34,distance_to_region_35,distance_to_region_36,distance_to_region_37,distance_to_region_38,distance_to_region_39,distance_to_region_40,distance_to_region_41,distance_to_region_42,distance_to_region_43,distance_to_region_44,distance_to_region_45,distance_to_region_46,distance_to_region_47,distance_to_region_48,distance_to_region_49,distance_to_region_50,distance_to_region_51,distance_to_region_52,distance_to_region_53,distance_to_region_54,distance_to_region_55,distance_to_region_56,distance_to_region_57,distance_to_region_58,distance_to_region_59,distance_to_region_60,distance_to_region_61,distance_to_region_62,distance_to_region_63,distance_to_region_64,distance_to_region_65,distance_to_region_66,distance_to_region_67,distance_to_region_68,distance_to_region_69,distance_to_region_70,distance_to_region_71,distance_to_region_72,distance_to_region_73,distance_to_region_74,distance_to_region_75,distance_to_region_76,distance_to_region_77,distance_to_region_78,distance_to_region_79,distance_to_region_80,distance_to_region_81,distance_to_region_82,distance_to_region_83,distance_to_region_84,distance_to_region_85,distance_to_region_86,distance_to_region_87,distance_to_region_88,distance_to_region_89,distance_to_region_90,distance_to_region_91,distance_to_region_92,distance_to_region_93,distance_to_region_94,distance_to_region_95,distance_to_region_96,distance_to_region_97,distance_to_region_98,distance_to_region_99,distance_to_region_100
1100,1,1,2105.0791153857194,2945.1352930991166,0.0,0.40532091612498145,0.6658615134342739,0.26462181269603935,0.26819827976972743,0.28637141392807225,0.7019076667327849,0.6391412018019706,0.3487747300040705,0.5347949032186362,0.6828300692404796,0.4767524710711879,0.14907406649638621,0.3798661103301282,0.7514359623845035,0.6578031531894174,0.25003181602964497,0.4911733955060623,0.691461344506288,0.4824179910169717,0.42077045937024504,0.2768266046804831,0.2509028695945337,0.3515907038158822,0.6341592121619294,0.5012114074004972,0.45864273875992634,0.18194438514712893,0.6520505753328495,0.570996592827958,0.548959741730474,0.604062712041334,0.3381900721807054,0.2236419499797162,0.24410890910648683,0.6872483437718042,0.3175132678917839,0.3227337143989169,0.7773840622663848,0.6745740149510548,0.47513341202296405,0.7175761077790219,0.5079515168259413,0.3824740393692696,0.5665459524746101,0.28147064813206474,0.4431140860406331,0.4886991999491134,0.4392864191259943,0.7369980809039978,0.3759102587916689,0.3604898702425577,0.7117128184101145,0.16030402532369498,0.7156189393242078,0.6414778610918862,0.4630550069597763,0.21871070883435506,0.7080170743925563,0.5344008940268441,0.3525013431031359,0.6806826414078045,0.43927559540452255,0.3655720193690811,0.46316703067336756,0.5896396308294806,0.536338770786844,0.6839849329079944,0.23156691438405652,0.019167043429016085,0.7378410674240019,0.5342626477632574,0.7418045652796432,0.40873268582185107,0.6024176043822185,0.7183263665569741,0.41626961487753156,0.7559782094114383,0.28484812464027,0.2110508043600187,0.2572915528438569,0.39515689755020267,0.24784480761025793,0.6188989962128814,0.3964924520854661,0.7933692014667391,0.5955363428445983,0.6642063443191258,0.5224258105868972,0.7986678023180949,0.6769246774678571,0.44838976498952143,0.253058159378481,0.479578907471178,0.5862201299854503,0.2314370666559252,0.4963165721072887,0.486785553587112,0.2871830198316765,0.4364680413439187
1101,1,1,710.3499124876221,1585.0493087956143,0.0,0.40532091612498145,0.6658615134342739,0.26462181269603935,0.26819827976972743,0.28637141392807225,0.7019076667327849,0.6391412018019706,0.3487747300040705,0.5347949032186362,0.6828300692404796,0.4767524710711879,0.14907406649638621,0.3798661103301282,0.7514359623845035,0.6578031531894174,0.25003181602964497,0.4911733955060623,0.691461344506288,0.4824179910169717,0.42077045937024504,0.2768266046804831,0.2509028695945337,0.3515907038158822,0.6341592121619294,0.5012114074004972,0.45864273875992634,0.18194438514712893,0.6520505753328495,0.570996592827958,0.548959741730474,0.604062712041334,0.3381900721807054,0.2236419499797162,0.24410890910648683,0.6872483437718042,0.3175132678917839,0.3227337143989169,0.7773840622663848,0.6745740149510548,0.47513341202296405,0.7175761077790219,0.5079515168259413,0.3824740393692696,0.5665459524746101,0.28147064813206474,0.4431140860406331,0.4886991999491134,0.4392864191259943,0.7369980809039978,0.3759102587916689,0.3604898702425577,0.7117128184101145,0.16030402532369498,0.7156189393242078,0.6414778610918862,0.4630550069597763,0.21871070883435506,0.7080170743925563,0.5344008940268441,0.3525013431031359,0.6806826414078045,0.43927559540452255,0.3655720193690811,0.46316703067336756,0.5896396308294806,0.536338770786844,0.6839849329079944,0.23156691438405652,0.019167043429016085,0.7378410674240019,0.5342626477632574,0.7418045652796432,0.40873268582185107,0.6024176043822185,0.7183263665569741,0.41626961487753156,0.7559782094114383,0.28484812464027,0.2110508043600187,0.2572915528438569,0.39515689755020267,0.24784480761025793,0.6188989962128814,0.3964924520854661,0.7933692014667391,0.5955363428445983,0.6642063443191258,0.5224258105868972,0.7986678023180949,0.6769246774678571,0.44838976498952143,0.253058159378481,0.479578907471178,0.5862201299854503,0.2314370666559252,0.4963165721072887,0.486785553587112,0.2871830198316765,0.4364680413439187
1102,1,1,904.0717852365344,1350.9493364049506,0.0,0.40532091612498145,0.6658615134342739,0.26462181269603935,0.26819827976972743,0.28637141392807225,0.7019076667327849,0.6391412018019706,0.3487747300040705,0.5347949032186362,0.6828300692404796,0.4767524710711879,0.14907406649638621,0.3798661103301282,0.7514359623845035,0.6578031531894174,0.25003181602964497,0.4911733955060623,0.691461344506288,0.4824179910169717,0.42077045937024504,0.2768266046804831,0.2509028695945337,0.3515907038158822,0.6341592121619294,0.5012114074004972,0.45864273875992634,0.18194438514712893,0.6520505753328495,0.570996592827958,0.548959741730474,0.604062712041334,0.3381900721807054,0.2236419499797162,0.24410890910648683,0.6872483437718042,0.3175132678917839,0.3227337143989169,0.7773840622663848,0.6745740149510548,0.47513341202296405,0.7175761077790219,0.5079515168259413,0.3824740393692696,0.5665459524746101,0.28147064813206474,0.4431140860406331,0.4886991999491134,0.4392864191259943,0.7369980809039978,0.3759102587916689,0.3604898702425577,0.7117128184101145,0.16030402532369498,0.7156189393242078,0.6414778610918862,0.4630550069597763,0.21871070883435506,0.7080170743925563,0.5344008940268441,0.3525013431031359,0.6806826414078045,0.43927559540452255,0.3655720193690811,0.46316703067336756,0.5896396308294806,0.536338770786844,0.6839849329079944,0.23156691438405652,0.019167043429016085,0.7378410674240019,0.5342626477632574,0.7418045652796432,0.40873268582185107,0.6024176043822185,0.7183263665569741,0.41626961487753156,0.7559782094114383,0.28484812464027,0.2110508043600187,0.2572915528438569,0.39515689755020267,0.24784480761025793,0.6188989962128814,0.3964924520854661,0.7933692014667391,0.5955363428445983,0.6642063443191258,0.5224258105868972,0.7986678023180949,0.6769246774678571,0.44838976498952143,0.253058159378481,0.479578907471178,0.5862201299854503,0.2314370666559252,0.4963165721072887,0.486785553587112,0.2871830198316765,0.4364680413439187
1103,1,1,2746.385471317698,2805.0691898641385,0.0,0.40532091612498145,0.6658615134342739,0.26462181269603935,0.26819827976972743,0.28637141392807225,0.7019076667327849,0.6391412018019706,0.3487747300040705,0.5347949032186362,0.6828300692404796,0.4767524710711879,0.14907406649638621,0.3798661103301282,0.7514359623845035,0.6578031531894174,0.25003181602964497,0.4911733955060623,0.691461344506288,0.4824179910169717,0.42077045937024504,0.2768266046804831,0.2509028695945337,0.3515907038158822,0.6341592121619294,0.5012114074004972,0.45864273875992634,0.18194438514712893,0.6520505753328495,0.570996592827958,0.548959741730474,0.604062712041334,0.3381900721807054,0.2236419499797162,0.24410890910648683,0.6872483437718042,0.3175132678917839,0.3227337143989169,0.7773840622663848,0.6745740149510548,0.47513341202296405,0.7175761077790219,0.5079515168259413,0.3824740393692696,0.5665459524746101,0.28147064813206474,0.4431140860406331,0.4886991999491134,0.4392864191259943,0.7369980809039978,0.3759102587916689,0.3604898702425577,0.7117128184101145,0.16030402532369498,0.7156189393242078,0.6414778610918862,0.4630550069597763,0.21871070883435506,0.7080170743925563,0.5344008940268441,0.3525013431031359,0.6806826414078045,0.43927559540452255,0.3655720193690811,0.46316703067336756,0.5896396308294806,0.536338770786844,0.6839849329079944,0.23156691438405652,0.019167043429016085,0.7378410674240019,0.5342626477632574,0.7418045652796432,0.40873268582185107,0.6024176043822185,0.7183263665569741,0.41626961487753156,0.7559782094114383,0.28484812464027,0.2110508043600187,0.2572915528438569,0.39515689755020267,0.24784480761025793,0.6188989962128814,0.3964924520854661,0.7933692014667391,0.5955363428445983,0.6642063443191258,0.5224258105868972,0.7986678023180949,0.6769246774678571,0.44838976498952143,0.253058159378481,0.479578907471178,0.5862201299854503,0.2314370666559252,0.4963165721072887,0.486785553587112,0.2871830198316765,0.4364680413439187
1104,1,1,2016.0726491489747,1226.30382897326,0.0,0.40532091612498145,0.6658615134342739,0.26462181269603935,0.26819827976972743,0.28637141392807225,0.7019076667327849,0.6391412018019706,0.3487747300040705,0.5347949032186362,0.6828300692404796,0.4767524710711879,0.14907406649638621,0.3798661103301282,0.7514359623845035,0.6578031531894174,0.25003181602964497,0.4911733955060623,0.691461344506288,0.4824179910169717,0.42077045937024504,0.2768266046804831,0.2509028695945337,0.3515907038158822,0.6341592121619294,0.5012114074004972,0.45864273875992634,0.18194438514712893,0.6520505753328495,0.570996592827958,0.548959741730474,0.604062712041334,0.3381900721807054,0.2236419499797162,0.24410890910648683,0.6872483437718042,0.3175132678917839,0.3227337143989169,0.7773840622663848,0.6745740149510548,0.47513341202296405,0.7175761077790219,0.5079515168259413,0.3824740393692696,0.5665459524746101,0.28147064813206474,0.4431140860406331,0.4886991999491134,0.4392864191259943,0.7369980809039978,0.3759102587916689,0.3604898702425577,0.7117128184101145,0.16030402532369498,0.7156189393242078,0.6414778610918862,0.4630550069597763,0.21871070883435506,0.7080170743925563,0.5344008940268441,0.3525013431031359,0.6806826414078045,0.43927559540452255,0.3655720193690811,0.46316703067336756,0.5896396308294806,0.536338770786844,0.6839849329079944,0.23156691438405652,0.019167043429016085,0.7378410674240019,0.5342626477632574,0.7418045652796432,0.40873268582185107,0.6024176043822185,0.7183263665569741,0.41626961487753156,0.7559782094114383,0.28484812464027,0.2110508043600187,0.2572915528438569,0.39515689755020267,0.24784480761025793,0.6188989962128814,0.3964924520854661,0.7933692014667391,0.5955363428445983,0.6642063443191258,0.5224258105868972,0.7986678023180949,0.6769246774678571,0.44838976498952143,0.253058159378481,0.479578907471178,0.5862201299854503,0.2314370666559252,0.4963165721072887,0.486785553587112,0.2871830198316765,0.4364680413439187
1105,1,1,522.9926290415741,840.4054388207944,0.0,0.40532091612498145,0.6658615134342739,0.26462181269603935,0.26819827976972743,0.28637141392807225,0.7019076667327849,0.6391412018019706,0.3487747300040705,0.5347949032186362,0.6828300692404796,0.4767524710711879,0.14907406649638621,0.3798661103301282,0.7514359623845035,0.6578031531894174,0.25003181602964497,0.4911733955060623,0.691461344506288,0.4824179910169717,0.42077045937024504,0.2768266046804831,0.2509028695945337,0.3515907038158822,0.6341592121619294,0.5012114074004972,0.45864273875992634,0.18194438514712893,0.6520505753328495,0.570996592827958,0.548959741730474,0.604062712041334,0.3381900721807054,0.2236419499797162,0.24410890910648683,0.6872483437718042,0.3175132678917839,0.3227337143989169,0.7773840622663848,0.6745740149510548,0.47513341202296405,0.7175761077790219,0.5079515168259413,0.3824740393692696,0.5665459524746101,0.28147064813206474,0.4431140860406331,0.4886991999491134,0.4392864191259943,0.7369980809039978,0.3759102587916689,0.3604898702425577,0.7117128184101145,0.16030402532369498,0.7156189393242078,0.6414778610918862,0.4630550069597763,0.21871070883435506,0.7080170743925563,0.5344008940268441,0.3525013431031359,0.6806826414078045,0.43927559540452255,0.3655720193690811,0.46316703067336756,0.5896396308294806,0.536338770786844,0.6839849329079944,0.23156691438405652,0.019167043429016085,0.7378410674240019,0.5342626477632574,0.7418045652796432,0.40873268582185107,0.6024176043822185,0.7183263665569741,0.41626961487753156,0.7559782094114383,0.28484812464027,0.2110508043600187,0.2572915528438569,0.39515689755020267,0.24784480761025793,0.6188989962128814,0.3964924520854661,0.7933692014667391,0.5955363428445983,0.6642063443191258,0.5224258105868972,0.7986678023180949,0.6769246774678571,0.44838976498952143,0.253058159378481,0.479578907471178,0.5862201299854503,0.2314370666559252,0.4963165721072887,0.486785553587112,0.2871830198316765,0.4364680413439187
1106,1,1,753.6788571650802,1871.36164398176,0.0,0.40532091612498145,0.6658615134342739,0.26462181269603935,0.26819827976972743,0.28637141392807225,0.7019076667327849,0.6391412018019706,0.3487747300040705,0.5347949032186362,0.6828300692404796,0.4767524710711879,0.14907406649638621,0.3798661103301282,0.7514359623845035,0.6578031531894174,0.25003181602964497,0.4911733955060623,0.691461344506288,0.4824179910169717,0.42077045937024504,0.2768266046804831,0.2509028695945337,0.3515907038158822,0.6341592121619294,0.5012114074004972,0.45864273875992634,0.18194438514712893,0.6520505753328495,0.570996592827958,0.548959741730474,0.604062712041334,0.3381900721807054,0.2236419499797162,0.24410890910648683,0.6872483437718042,0.3175132678917839,0.3227337143989169,0.7773840622663848,0.6745740149510548,0.47513341202296405,0.7175761077790219,0.5079515168259413,0.3824740393692696,0.5665459524746101,0.28147064813206474,0.4431140860406331,0.4886991999491134,0.4392864191259943,0.7369980809039978,0.3759102587916689,0.3604898702425577,0.7117128184101145,0.16030402532369498,0.7156189393242078,0.6414778610918862,0.4630550069597763,0.21871070883435506,0.7080170743925563,0.5344008940268441,0.3525013431031359,0.6806826414078045,0.43927559540452255,0.3655720193690811,0.46316703067336756,0.5896396308294806,0.536338770786844,0.6839849329079944,0.23156691438405652,0.019167043429016085,0.7378410674240019,0.5342626477632574,0.7418045652796432,0.40873268582185107,0.6024176043822185,0.7183263665569741,0.41626961487753156,0.7559782094114383,0.28484812464027,0.2110508043600187,0.2572915528438569,0.39515689755020267,0.24784480761025793,0.6188989962128814,0.3964924520854661,0.7933692014667391,0.5955363428445983,0.6642063443191258,0.5224258105868972,0.7986678023180949,0.6769246774678571,0.44838976498952143,0.253058159378481,0.479578907471178,0.5862201299854503,0.2314370666559252,0.4963165721072887,0.486785553587112,0.2871830198316765,0.4364680413439187
1107,1,1,2158.7544227701396,2208.9418493992953,0.0,0.40532091612498145,0.6658615134342739,0.26462181269603935,0.26819827976972743,0.28637141392807225,0.7019076667327849,0.6391412018019706,0.3487747300040705,0.5347949032186362,0.6828300692404796,0.4767524710711879,0.14907406649638621,0.3798661103301282,0.7514359623845035,0.6578031531894174,0.25003181602964497,0.4911733955060623,0.691461344506288,0.4824179910169717,0.42077045937024504,0.2768266046804831,0.2509028695945337,0.3515907038158822,0.6341592121619294,0.5012114074004972,0.45864273875992634,0.18194438514712893,0.6520505753328495,0.570996592827958,0.548959741730474,0.604062712041334,0.3381900721807054,0.2236419499797162,0.24410890910648683,0.6872483437718042,0.3175132678917839,0.3227337143989169,0.7773840622663848,0.6745740149510548,0.47513341202296405,0.7175761077790219,0.5079515168259413,0.3824740393692696,0.5665459524746101,0.28147064813206474,0.4431140860406331,0.4886991999491134,0.4392864191259943,0.7369980809039978,0.3759102587916689,0.3604898702425577,0.7117128184101145,0.16030402532369498,0.7156189393242078,0.6414778610918862,0.4630550069597763,0.21871070883435506,0.7080170743925563,0.5344008940268441,0.3525013431031359,0.6806826414078045,0.43927559540452255,0.3655720193690811,0.46316703067336756,0.5896396308294806,0.536338770786844,0.6839849329079944,0.23156691438405652,0.019167043429016085,0.7378410674240019,0.5342626477632574,0.7418045652796432,0.40873268582185107,0.6024176043822185,0.7183263665569741,0.41626961487753156,0.7559782094114383,0.28484812464027,0.2110508043600187,0.2572915528438569,0.39515689755020267,0.24784480761025793,0.6188989962128814,0.3964924520854661,0.7933692014667391,0.5955363428445983,0.6642063443191258,0.5224258105868972,0.7986678023180949,0.6769246774678571,0.44838976498952143,0.253058159378481,0.479578907471178,0.5862201299854503,0.2314370666559252,0.4963165721072887,0.486785553587112,0.2871830198316765,0.4364680413439187
1108,1,1,512.6539596155467,2633.1961996611108,0.0,0.40532091612498145,0.6658615134342739,0.26462181269603935,0.26819827976972743,0.28637141392807225,0.7019076667327849,0.6391412018019706,0.3487747300040705,0.5347949032186362,0.6828300692404796,0.4767524710711879,0.14907406649638621,0.3798661103301282,0.7514359623845035,0.6578031531894174,0.25003181602964497,0.4911733955060623,0.691461344506288,0.4824179910169717,0.42077045937024504,0.2768266046804831,0.2509028695945337,0.3515907038158822,0.6341592121619294,0.5012114074004972,0.45864273875992634,0.18194438514712893,0.6520505753328495,0.570996592827958,0.548959741730474,0.604062712041334,0.3381900721807054,0.2236419499797162,0.24410890910648683,0.6872483437718042,0.3175132678917839,0.3227337143989169,0.7773840622663848,0.6745740149510548,0.47513341202296405,0.7175761077790219,0.5079515168259413,0.3824740393692696,0.5665459524746101,0.28147064813206474,0.4431140860406331,0.4886991999491134,0.4392864191259943,0.7369980809039978,0.3759102587916689,0.3604898702425577,0.7117128184101145,0.16030402532369498,0.7156189393242078,0.6414778610918862,0.4630550069597763,0.21871070883435506,0.7080170743925563,0.5344008940268441,0.3525013431031359,0.6806826414078045,0.43927559540452255,0.3655720193690811,0.46316703067336756,0.5896396308294806,0.536338770786844,0.6839849329079944,0.23156691438405652,0.019167043429016085,0.7378410674240019,0.5342626477632574,0.7418045652796432,0.40873268582185107,0.6024176043822185,0.7183263665569741,0.41626961487753156,0.7559782094114383,0.28484812464027,0.2110508043600187,0.2572915528438569,0.39515689755020267,0.24784480761025793,0.6188989962128814,0.3964924520854661,0.7933692014667391,0.5955363428445983,0.6642063443191258,0.5224258105868972,0.7986678023180949,0.6769246774678571,0.44838976498952143,0.253058159378481,0.479578907471178,0.5862201299854503,0.2314370666559252,0.4963165721072887,0.486785553587112,0.2871830198316765,0.4364680413439187
1109,1,1,902.0201285437466,2402.1731439005007,0.0,0.40532091612498145,0.6658615134342739,0.26462181269603935,0.26819827976972743,0.28637141392807225,0.7019076667327849,0.6391412018019706,0.3487747300040705,0.5347949032186362,0.6828300692404796,0.4767524710711879,0.14907406649638621,0.3798661103301282,0.7514359623845035,0.6578031531894174,0.25003181602964497,0.4911733955060623,0.691461344506288,0.4824179910169717,0.42077045937024504,0.2768266046804831,0.2509028695945337,0.3515907038158822,0.6341592121619294,0.5012114074004972,0.45864273875992634,0.18194438514712893,0.6520505753328495,0.570996592827958,0.548959741730474,0.604062712041334,0.3381900721807054,0.2236419499797162,0.24410890910648683,0.6872483437718042,0.3175132678917839,0.3227337143989169,0.7773840622663848,0.6745740149510548,0.47513341202296405,0.7175761077790219,0.5079515168259413,0.3824740393692696,0.5665459524746101,0.28147064813206474,0.4431140860406331,0.4886991999491134,0.4392864191259943,0.7369980809039978,0.3759102587916689,0.3604898702425577,0.7117128184101145,0.16030402532369498,0.7156189393242078,0.6414778610918862,0.4630550069597763,0.21871070883435506,0.7080170743925563,0.5344008940268441,0.3525013431031359,0.6806826414078045,0.43927559540452255,0.3655720193690811,0.46316703067336756,0.5896396308294806,0.536338770786844,0.6839849329079944,0.23156691438405652,0.019167043429016085,0.7378410674240019,0.5342626477632574,0.7418045652796432,0.40873268582185107,0.6024176043822185,0.7183263665569741,0.41626961487753156,0.7559782094114383,0.28484812464027,0.2110508043600187,0.2572915528438569,0.39515689755020267,0.24784480761025793,0.6188989962128814,0.3964924520854661,0.7933692014667391,0.5955363428445983,0.6642063443191258,0.5224258105868972,0.7986678023180949,0.6769246774678571,0.44838976498952143,0.253058159378481,0.479578907471178,0.5862201299854503,0.2314370666559252,0.4963165721072887,0.486785553587112,0.2871830198316765,0.4364680413439187
