truck_id,day_no,region_id,wet_waste,dry_waste,distance_to_region_1,distance_to_region_2,distance_to_region_3,distance_to_region_4,distance_to_region_5,distance_to_region_6,distance_to_region_7,distance_to_region_8,distance_to_region_9,distance_to_region_10,distance_to_region_11,distance_to_region_12,distance_to_region_13,distance_to_region_14,distance_to_region_15,distance_to_region_16,distance_to_region_17,distance_to_region_18,distance_to_region_19,distance_to_region_20,distance_to_region_21,distance_to_region_22,distance_to_region_23,distance_to_region_24,distance_to_region_25,distance_to_region_26,distance_to_region_27,distance_to_region_28,distance_to_region_29,distance_to_region_30,distance_to_region_31,distance_to_region_32,distance_to_region_33,distance_to_region_34,distance_to_region_35,distance_to_region_36,distance_to_region_37,distance_to_region_38,distance_to_region_39,distance_to_region_40,distance_to_region_41,distance_to_region_42,distance_to_region_43,distance_to_region_44,distance_to_region_45,distance_to_region_46,distance_to_region_47,distance_to_region_48,distance_to_region_49,distance_to_region_50,distance_to_region_51,distance_to_region_52,distance_to_region_53,distance_to_region_54,distance_to_region_55,distance_to_region_56,distance_to_region_57,distance_to_region_58,distance_to_region_59,distance_to_region_60,distance_to_region_61,distance_to_region_62,distance_to_region_63,distance_to_region_64,distance_to_region_65,distance_to_region_66,distance_to_region_67,distance_to_region_68,distance_to_region_69,distance_to_region_70,distance_to_region_71,distance_to_region_72,distance_to_region_73,distance_to_region_74,distance_to_region_75,distance_to_region_76,distance_to_region_77,distance_to_region_78,distance_to_region_79,distance_to_region_80,distance_to_region_81,distance_to_region_82,distance_to_region_83,distance_to_region_84,distance_to_region_85,distance_to_region_86,distance_to_region_87,distance_to_region_88,distance_to_region_89,distance_to_region_90,distance_to_region_91,distance_to_region_92,distance_to_region_93,distance_to_region_94,distance_to_region_95,distance_to_region_96,distance_to_region_97,distance_to_region_98,distance_to_region_99,distance_to_region_100
1100,1,1,2874.388363,2187.528592,0,0.405320916,0.665861513,0.264621813,0.26819828,0.286371414,0.701907667,0.639141202,0.34877473,0.534794903,0.682830069,0.476752471,0.149074066,0.37986611,0.751435962,0.657803153,0.250031816,0.491173396,0.691461345,0.482417991,0.420770459,0.276826605,0.25090287,0.351590704,0.634159212,0.501211407,0.458642739,0.181944385,0.652050575,0.570996593,0.548959742,0.604062712,0.338190072,0.22364195,0.244108909,0.687248344,0.317513268,0.322733714,0.777384062,0.674574015,0.475133412,0.717576108,0.507951517,0.382474039,0.566545952,0.281470648,0.443114086,0.4886992,0.439286419,0.736998081,0.375910259,0.36048987,0.711712818,0.160304025,0.715618939,0.641477861,0.463055007,0.218710709,0.708017074,0.534400894,0.352501343,0.680682641,0.439275595,0.365572019,0.463167031,0.589639631,0.536338771,0.683984933,0.231566914,0.019167043,0.737841067,0.534262648,0.741804565,0.408732686,0.602417604,0.718326367,0.416269615,0.755978209,0.284848125,0.211050804,0.257291553,0.395156898,0.247844808,0.618898996,0.396492452,0.793369201,0.595536343,0.664206344,0.522425811,0.798667802,0.676924677,0.448389765,0.253058159,0.479578907,0.58622013,0.231437067,0.496316572,0.486785554,0.28718302,0.436468041
1101,1,1,1836.40747,755.4769267,0,0.405320916,0.665861513,0.264621813,0.26819828,0.286371414,0.701907667,0.639141202,0.34877473,0.534794903,0.682830069,0.476752471,0.149074066,0.37986611,0.751435962,0.657803153,0.250031816,0.491173396,0.691461345,0.482417991,0.420770459,0.276826605,0.25090287,0.351590704,0.634159212,0.501211407,0.458642739,0.181944385,0.652050575,0.570996593,0.548959742,0.604062712,0.338190072,0.22364195,0.244108909,0.687248344,0.317513268,0.322733714,0.777384062,0.674574015,0.475133412,0.717576108,0.507951517,0.382474039,0.566545952,0.281470648,0.443114086,0.4886992,0.439286419,0.736998081,0.375910259,0.36048987,0.711712818,0.160304025,0.715618939,0.641477861,0.463055007,0.218710709,0.708017074,0.534400894,0.352501343,0.680682641,0.439275595,0.365572019,0.463167031,0.589639631,0.536338771,0.683984933,0.231566914,0.019167043,0.737841067,0.534262648,0.741804565,0.408732686,0.602417604,0.718326367,0.416269615,0.755978209,0.284848125,0.211050804,0.257291553,0.395156898,0.247844808,0.618898996,0.396492452,0.793369201,0.595536343,0.664206344,0.522425811,0.798667802,0.676924677,0.448389765,0.253058159,0.479578907,0.58622013,0.231437067,0.496316572,0.486785554,0.28718302,0.436468041
1102,1,1,1122.19637,2378.172582,0,0.405320916,0.665861513,0.264621813,0.26819828,0.286371414,0.701907667,0.639141202,0.34877473,0.534794903,0.682830069,0.476752471,0.149074066,0.37986611,0.751435962,0.657803153,0.250031816,0.491173396,0.691461345,0.482417991,0.420770459,0.276826605,0.25090287,0.351590704,0.634159212,0.501211407,0.458642739,0.181944385,0.652050575,0.570996593,0.548959742,0.604062712,0.338190072,0.22364195,0.244108909,0.687248344,0.317513268,0.322733714,0.777384062,0.674574015,0.475133412,0.717576108,0.507951517,0.382474039,0.566545952,0.281470648,0.443114086,0.4886992,0.439286419,0.736998081,0.375910259,0.36048987,0.711712818,0.160304025,0.715618939,0.641477861,0.463055007,0.218710709,0.708017074,0.534400894,0.352501343,0.680682641,0.439275595,0.365572019,0.463167031,0.589639631,0.536338771,0.683984933,0.231566914,0.019167043,0.737841067,0.534262648,0.741804565,0.408732686,0.602417604,0.718326367,0.416269615,0.755978209,0.284848125,0.211050804,0.257291553,0.395156898,0.247844808,0.618898996,0.396492452,0.793369201,0.595536343,0.664206344,0.522425811,0.798667802,0.676924677,0.448389765,0.253058159,0.479578907,0.58622013,0.231437067,0.496316572,0.486785554,0.28718302,0.436468041
1103,1,1,1403.648176,2925.557481,0,0.405320916,0.665861513,0.264621813,0.26819828,0.286371414,0.701907667,0.639141202,0.34877473,0.534794903,0.682830069,0.476752471,0.149074066,0.37986611,0.751435962,0.657803153,0.250031816,0.491173396,0.691461345,0.482417991,0.420770459,0.276826605,0.25090287,0.351590704,0.634159212,0.501211407,0.458642739,0.181944385,0.652050575,0.570996593,0.548959742,0.604062712,0.338190072,0.22364195,0.244108909,0.687248344,0.317513268,0.322733714,0.777384062,0.674574015,0.475133412,0.717576108,0.507951517,0.382474039,0.566545952,0.281470648,0.443114086,0.4886992,0.439286419,0.736998081,0.375910259,0.36048987,0.711712818,0.160304025,0.715618939,0.641477861,0.463055007,0.218710709,0.708017074,0.534400894,0.352501343,0.680682641,0.439275595,0.365572019,0.463167031,0.589639631,0.536338771,0.683984933,0.231566914,0.019167043,0.737841067,0.534262648,0.741804565,0.408732686,0.602417604,0.718326367,0.416269615,0.755978209,0.284848125,0.211050804,0.257291553,0.395156898,0.247844808,0.618898996,0.396492452,0.793369201,0.595536343,0.664206344,0.522425811,0.798667802,0.676924677,0.448389765,0.253058159,0.479578907,0.58622013,0.231437067,0.496316572,0.486785554,0.28718302,0.436468041
1104,1,1,1934.766416,1744.857799,0,0.405320916,0.665861513,0.264621813,0.26819828,0.286371414,0.701907667,0.639141202,0.34877473,0.534794903,0.682830069,0.476752471,0.149074066,0.37986611,0.751435962,0.657803153,0.250031816,0.491173396,0.691461345,0.482417991,0.420770459,0.276826605,0.25090287,0.351590704,0.634159212,0.501211407,0.458642739,0.181944385,0.652050575,0.570996593,0.548959742,0.604062712,0.338190072,0.22364195,0.244108909,0.687248344,0.317513268,0.322733714,0.777384062,0.674574015,0.475133412,0.717576108,0.507951517,0.382474039,0.566545952,0.281470648,0.443114086,0.4886992,0.439286419,0.736998081,0.375910259,0.36048987,0.711712818,0.160304025,0.715618939,0.641477861,0.463055007,0.218710709,0.708017074,0.534400894,0.352501343,0.680682641,0.439275595,0.365572019,0.463167031,0.589639631,0.536338771,0.683984933,0.231566914,0.019167043,0.737841067,0.534262648,0.741804565,0.408732686,0.602417604,0.718326367,0.416269615,0.755978209,0.284848125,0.211050804,0.257291553,0.395156898,0.247844808,0.618898996,0.396492452,0.793369201,0.595536343,0.664206344,0.522425811,0.798667802,0.676924677,0.448389765,0.253058159,0.479578907,0.58622013,0.231437067,0.496316572,0.486785554,0.28718302,0.436468041
1105,1,1,535.5499432,1706.656444,0,0.405320916,0.665861513,0.264621813,0.26819828,0.286371414,0.701907667,0.639141202,0.34877473,0.534794903,0.682830069,0.476752471,0.149074066,0.37986611,0.751435962,0.657803153,0.250031816,0.491173396,0.691461345,0.482417991,0.420770459,0.276826605,0.25090287,0.351590704,0.634159212,0.501211407,0.458642739,0.181944385,0.652050575,0.570996593,0.548959742,0.604062712,0.338190072,0.22364195,0.244108909,0.687248344,0.317513268,0.322733714,0.777384062,0.674574015,0.475133412,0.717576108,0.507951517,0.382474039,0.566545952,0.281470648,0.443114086,0.4886992,0.439286419,0.736998081,0.375910259,0.36048987,0.711712818,0.160304025,0.715618939,0.641477861,0.463055007,0.218710709,0.708017074,0.534400894,0.352501343,0.680682641,0.439275595,0.365572019,0.463167031,0.589639631,0.536338771,0.683984933,0.231566914,0.019167043,0.737841067,0.534262648,0.741804565,0.408732686,0.602417604,0.718326367,0.416269615,0.755978209,0.284848125,0.211050804,0.257291553,0.395156898,0.247844808,0.618898996,0.396492452,0.793369201,0.595536343,0.664206344,0.522425811,0.798667802,0.676924677,0.448389765,0.253058159,0.479578907,0.58622013,0.231437067,0.496316572,0.486785554,0.28718302,0.436468041
1106,1,1,625.6459481,852.9136737,0,0.405320916,0.665861513,0.264621813,0.26819828,0.286371414,0.701907667,0.639141202,0.34877473,0.534794903,0.682830069,0.476752471,0.149074066,0.37986611,0.751435962,0.657803153,0.250031816,0.491173396,0.691461345,0.482417991,0.420770459,0.276826605,0.25090287,0.351590704,0.634159212,0.501211407,0.458642739,0.181944385,0.652050575,0.570996593,0.548959742,0.604062712,0.338190072,0.22364195,0.244108909,0.687248344,0.317513268,0.322733714,0.777384062,0.674574015,0.475133412,0.717576108,0.507951517,0.382474039,0.566545952,0.281470648,0.443114086,0.4886992,0.439286419,0.736998081,0.375910259,0.36048987,0.711712818,0.160304025,0.715618939,0.641477861,0.463055007,0.218710709,0.708017074,0.534400894,0.352501343,0.680682641,0.439275595,0.365572019,0.463167031,0.589639631,0.536338771,0.683984933,0.231566914,0.019167043,0.737841067,0.534262648,0.741804565,0.408732686,0.602417604,0.718326367,0.416269615,0.755978209,0.284848125,0.211050804,0.257291553,0.395156898,0.247844808,0.618898996,0.396492452,0.793369201,0.595536343,0.664206344,0.522425811,0.798667802,0.676924677,0.448389765,0.253058159,0.479578907,0.58622013,0.231437067,0.496316572,0.486785554,0.28718302,0.436468041
1107,1,1,523.8033119,2421.069723,0,0.405320916,0.665861513,0.264621813,0.26819828,0.286371414,0.701907667,0.639141202,0.34877473,0.534794903,0.682830069,0.476752471,0.149074066,0.37986611,0.751435962,0.657803153,0.250031816,0.491173396,0.691461345,0.482417991,0.420770459,0.276826605,0.25090287,0.351590704,0.634159212,0.501211407,0.458642739,0.181944385,0.652050575,0.570996593,0.548959742,0.604062712,0.338190072,0.22364195,0.244108909,0.687248344,0.317513268,0.322733714,0.777384062,0.674574015,0.475133412,0.717576108,0.507951517,0.382474039,0.566545952,0.281470648,0.443114086,0.4886992,0.439286419,0.736998081,0.375910259,0.36048987,0.711712818,0.160304025,0.715618939,0.641477861,0.463055007,0.218710709,0.708017074,0.534400894,0.352501343,0.680682641,0.439275595,0.365572019,0.463167031,0.589639631,0.536338771,0.683984933,0.231566914,0.019167043,0.737841067,0.534262648,0.741804565,0.408732686,0.602417604,0.718326367,0.416269615,0.755978209,0.284848125,0.211050804,0.257291553,0.395156898,0.247844808,0.618898996,0.396492452,0.793369201,0.595536343,0.664206344,0.522425811,0.798667802,0.676924677,0.448389765,0.253058159,0.479578907,0.58622013,0.231437067,0.496316572,0.486785554,0.28718302,0.436468041
1108,1,1,940.8554733,1846.37113,0,0.405320916,0.665861513,0.264621813,0.26819828,0.286371414,0.701907667,0.639141202,0.34877473,0.534794903,0.682830069,0.476752471,0.149074066,0.37986611,0.751435962,0.657803153,0.250031816,0.491173396,0.691461345,0.482417991,0.420770459,0.276826605,0.25090287,0.351590704,0.634159212,0.501211407,0.458642739,0.181944385,0.652050575,0.570996593,0.548959742,0.604062712,0.338190072,0.22364195,0.244108909,0.687248344,0.317513268,0.322733714,0.777384062,0.674574015,0.475133412,0.717576108,0.507951517,0.382474039,0.566545952,0.281470648,0.443114086,0.4886992,0.439286419,0.736998081,0.375910259,0.36048987,0.711712818,0.160304025,0.715618939,0.641477861,0.463055007,0.218710709,0.708017074,0.534400894,0.352501343,0.680682641,0.439275595,0.365572019,0.463167031,0.589639631,0.536338771,0.683984933,0.231566914,0.019167043,0.737841067,0.534262648,0.741804565,0.408732686,0.602417604,0.718326367,0.416269615,0.755978209,0.284848125,0.211050804,0.257291553,0.395156898,0.247844808,0.618898996,0.396492452,0.793369201,0.595536343,0.664206344,0.522425811,0.798667802,0.676924677,0.448389765,0.253058159,0.479578907,0.58622013,0.231437067,0.496316572,0.486785554,0.28718302,0.436468041
1109,1,1,604.8293437,602.8164789,0,0.405320916,0.665861513,0.264621813,0.26819828,0.286371414,0.701907667,0.639141202,0.34877473,0.534794903,0.682830069,0.476752471,0.149074066,0.37986611,0.751435962,0.657803153,0.250031816,0.491173396,0.691461345,0.482417991,0.420770459,0.276826605,0.25090287,0.351590704,0.634159212,0.501211407,0.458642739,0.181944385,0.652050575,0.570996593,0.548959742,0.604062712,0.338190072,0.22364195,0.244108909,0.687248344,0.317513268,0.322733714,0.777384062,0.674574015,0.475133412,0.717576108,0.507951517,0.382474039,0.566545952,0.281470648,0.443114086,0.4886992,0.439286419,0.736998081,0.375910259,0.36048987,0.711712818,0.160304025,0.715618939,0.641477861,0.463055007,0.218710709,0.708017074,0.534400894,0.352501343,0.680682641,0.439275595,0.365572019,0.463167031,0.589639631,0.536338771,0.683984933,0.231566914,0.019167043,0.737841067,0.534262648,0.741804565,0.408732686,0.602417604,0.718326367,0.416269615,0.755978209,0.284848125,0.211050804,0.257291553,0.395156898,0.247844808,0.618898996,0.396492452,0.793369201,0.595536343,0.664206344,0.522425811,0.798667802,0.676924677,0.448389765,0.253058159,0.479578907,0.58622013,0.231437067,0.496316572,0.486785554,0.28718302,0.436468041
